rank,player,country,birthdate,player_url
1123,Matthias Ujvary,AUT,2004-07-05,https://www.tennisabstract.com/cgi-bin/player.cgi?p=MatthiasUjvary
1123,Nico Hipfl,AUT,2006-04-03,https://www.tennisabstract.com/cgi-bin/player.cgi?p=NicoHipfl
1125,Stefan Vujic,AUS,1998-03-31,https://www.tennisabstract.com/cgi-bin/player.cgi?p=StefanVujic
1126,Sasa Markovic,SRB,2005-11-21,https://www.tennisabstract.com/cgi-bin/player.cgi?p=SasaMarkovic
1127,Leonardo Malgaroli,ITA,2002-08-07,https://www.tennisabstract.com/cgi-bin/player.cgi?p=LeonardoMalgaroli
1128,Noah Thurner,GER,2000-01-27,https://www.tennisabstract.com/cgi-bin/player.cgi?p=NoahThurner
1129,Ali Habib,GBR,2002-11-26,https://www.tennisabstract.com/cgi-bin/player.cgi?p=AliHabib
1130,Tristan Stringer,USA,2005-10-18,https://www.tennisabstract.com/cgi-bin/player.cgi?p=TristanStringer
1131,Nicolas Ifi,BEL,1998-06-20,https://www.tennisabstract.com/cgi-bin/player.cgi?p=NicolasIfi
1132,Keshav Chopra,USA,2001-10-24,https://www.tennisabstract.com/cgi-bin/player.cgi?p=KeshavChopra
1133,Gokberk Saritas,TUR,2003-07-18,https://www.tennisabstract.com/cgi-bin/player.cgi?p=GokberkSaritas
1134,Mohamed Nazim Makhlouf,ALG,1996-09-12,https://www.tennisabstract.com/cgi-bin/player.cgi?p=MohamedNazimMakhlouf
1135,Lucas Andrade Da Silva,BRA,2005-01-25,https://www.tennisabstract.com/cgi-bin/player.cgi?p=LucasAndradeDaSilva
1136,Ilgiz Valiev,RUS,1999-08-24,https://www.tennisabstract.com/cgi-bin/player.cgi?p=IlgizValiev
1137,Mehdi Benchakroun,MAR,2003-12-21,https://www.tennisabstract.com/cgi-bin/player.cgi?p=MehdiBenchakroun
1138,Jirat Navasirisomboon,THA,1996-11-17,https://www.tennisabstract.com/cgi-bin/player.cgi?p=JiratNavasirisomboon
1139,Arklon Huertas Del Pino,PER,1994-07-16,https://www.tennisabstract.com/cgi-bin/player.cgi?p=ArklonHuertasDelPino
1140,Marcel Kamrowski,POL,2003-03-28,https://www.tennisabstract.com/cgi-bin/player.cgi?p=MarcelKamrowski
1141,Liam Branger,FRA,2001-01-24,https://www.tennisabstract.com/cgi-bin/player.cgi?p=LiamBranger
1142,Cesar Bouchelaghem,FRA,2004-06-28,https://www.tennisabstract.com/cgi-bin/player.cgi?p=CesarBouchelaghem
1143,Vesa Ahti,FIN,1999-05-31,https://www.tennisabstract.com/cgi-bin/player.cgi?p=VesaAhti
1144,Thantub Suksumrarn,THA,2001-05-18,https://www.tennisabstract.com/cgi-bin/player.cgi?p=ThantubSuksumrarn
1145,Yuto Oki,JPN,,https://www.tennisabstract.com/cgi-bin/player.cgi?p=YutoOki
1146,Tim Ruehl,GER,1998-03-31,https://www.tennisabstract.com/cgi-bin/player.cgi?p=TimRuehl
1147,Daniel Siniakov,CZE,2003-01-15,https://www.tennisabstract.com/cgi-bin/player.cgi?p=DanielSiniakov
1148,Isaac Becroft,NZL,2000-10-29,https://www.tennisabstract.com/cgi-bin/player.cgi?p=IsaacBecroft
1149,Iker Urribarrens Ramirez,ESP,2004-03-23,https://www.tennisabstract.com/cgi-bin/player.cgi?p=IkerUrribarrensRamirez
1150,Pavel Verbin,RUS,2001-10-18,https://www.tennisabstract.com/cgi-bin/player.cgi?p=PavelVerbin
1151,Tomas Martinez,ARG,2003-08-24,https://www.tennisabstract.com/cgi-bin/player.cgi?p=TomasMartinez
1152,Kacper Szymkowiak,POL,2004-12-10,https://www.tennisabstract.com/cgi-bin/player.cgi?p=KacperSzymkowiak
1153,Daniel Salazar Martinez,COL,2001-03-21,https://www.tennisabstract.com/cgi-bin/player.cgi?p=DanielSalazarMartinez
1154,Yannik Kelm,GER,2005-02-17,https://www.tennisabstract.com/cgi-bin/player.cgi?p=YannikKelm
1155,Adam Heinonen,SWE,2002-08-22,https://www.tennisabstract.com/cgi-bin/player.cgi?p=AdamHeinonen
1156,Giorgio Tabacco,ITA,2003-08-06,https://www.tennisabstract.com/cgi-bin/player.cgi?p=GiorgioTabacco
1157,Max Schoenhaus,GER,2007-08-01,https://www.tennisabstract.com/cgi-bin/player.cgi?p=MaxSchoenhaus
1158,Charles Bertimon,FRA,1999-09-20,https://www.tennisabstract.com/cgi-bin/player.cgi?p=CharlesBertimon
1158,Denis Petak,CZE,2006-07-18,https://www.tennisabstract.com/cgi-bin/player.cgi?p=DenisPetak
1160,Rafael Izquierdo Luque,ESP,2000-01-10,https://www.tennisabstract.com/cgi-bin/player.cgi?p=RafaelIzquierdoLuque
1161,Hanyi Liu,CHN,2001-05-23,https://www.tennisabstract.com/cgi-bin/player.cgi?p=HanyiLiu
1162,Francesco Ferrari,ITA,1997-06-22,https://www.tennisabstract.com/cgi-bin/player.cgi?p=FrancescoFerrari
1163,Nicolas Villalon,CHI,2004-02-21,https://www.tennisabstract.com/cgi-bin/player.cgi?p=NicolasVillalon
1164,Leyton Rivera,NOR,2001-10-28,https://www.tennisabstract.com/cgi-bin/player.cgi?p=LeytonRivera
1165,Bastian Malla,CHI,1996-09-22,https://www.tennisabstract.com/cgi-bin/player.cgi?p=BastianMalla
1165,Rohan Murali,USA,2004-11-13,https://www.tennisabstract.com/cgi-bin/player.cgi?p=RohanMurali
1167,Thijs Boogaard,NED,,https://www.tennisabstract.com/cgi-bin/player.cgi?p=ThijsBoogaard
1168,Lorenzo Claverie,ITA,2002-09-28,https://www.tennisabstract.com/cgi-bin/player.cgi?p=LorenzoClaverie
1169,Artem Dubrivnyy,RUS,1999-01-31,https://www.tennisabstract.com/cgi-bin/player.cgi?p=ArtemDubrivnyy
1170,Keegan Rice,CAN,2006-06-20,https://www.tennisabstract.com/cgi-bin/player.cgi?p=KeeganRice
1171,Liam Gavrielides,GER,2004-01-30,https://www.tennisabstract.com/cgi-bin/player.cgi?p=LiamGavrielides
1171,Ryo Tabata,JPN,2008-01-06,https://www.tennisabstract.com/cgi-bin/player.cgi?p=RyoTabata
1173,Dominique Rolland,USA,2004-10-18,https://www.tennisabstract.com/cgi-bin/player.cgi?p=DominiqueRolland
1173,Jack Kennedy,USA,,https://www.tennisabstract.com/cgi-bin/player.cgi?p=JackKennedy
1173,Novak Novakovic,SRB,2001-02-10,https://www.tennisabstract.com/cgi-bin/player.cgi?p=NovakNovakovic
1176,Benjamin Willwerth,USA,,https://www.tennisabstract.com/cgi-bin/player.cgi?p=BenjaminWillwerth
1177,Ryota Tanuma,JPN,1995-09-22,https://www.tennisabstract.com/cgi-bin/player.cgi?p=RyotaTanuma
1178,Antoine Vincent,FRA,1998-06-01,https://www.tennisabstract.com/cgi-bin/player.cgi?p=AntoineVincent
1179,Igor Kudriashov,RUS,2003-09-27,https://www.tennisabstract.com/cgi-bin/player.cgi?p=IgorKudriashov
1180,Charlie Robertson,GBR,2006-10-07,https://www.tennisabstract.com/cgi-bin/player.cgi?p=CharlieRobertson
1181,Andres Fernandez Canovas,ESP,1999-03-08,https://www.tennisabstract.com/cgi-bin/player.cgi?p=AndresFernandezCanovas
1182,Luke Simkiss,GBR,1998-08-17,https://www.tennisabstract.com/cgi-bin/player.cgi?p=LukeSimkiss
1183,Demetris Azoides,GRE,2000-10-09,https://www.tennisabstract.com/cgi-bin/player.cgi?p=DemetrisAzoides
1184,Mariano Dedura Palomero,GER,2005-11-22,https://www.tennisabstract.com/cgi-bin/player.cgi?p=MarianoDeduraPalomero
1185,Alejandro Juan Mano,ESP,2005-01-14,https://www.tennisabstract.com/cgi-bin/player.cgi?p=AlejandroJuanMano
1186,Bekkhan Atlangeriev,RUS,2001-03-12,https://www.tennisabstract.com/cgi-bin/player.cgi?p=BekkhanAtlangeriev
1187,Nikola Slavic,SWE,2000-09-26,https://www.tennisabstract.com/cgi-bin/player.cgi?p=NikolaSlavic
1188,Alan Bojarski,POL,2003-07-22,https://www.tennisabstract.com/cgi-bin/player.cgi?p=AlanBojarski
1189,Niels Lootsma,NED,1994-08-15,https://www.tennisabstract.com/cgi-bin/player.cgi?p=NielsLootsma
1190,Ioannis Kountourakis,GRE,2002-11-16,https://www.tennisabstract.com/cgi-bin/player.cgi?p=IoannisKountourakis
1190,Kasra Rahmani,IRI,2006-09-07,https://www.tennisabstract.com/cgi-bin/player.cgi?p=KasraRahmani
1192,Manvydas Balciunas,NED,2006-03-29,https://www.tennisabstract.com/cgi-bin/player.cgi?p=ManvydasBalciunas
1193,Andrea Paolini,ITA,2002-11-09,https://www.tennisabstract.com/cgi-bin/player.cgi?p=AndreaPaolini
1193,Gabriele Bosio,ITA,2000-11-25,https://www.tennisabstract.com/cgi-bin/player.cgi?p=GabrieleBosio
1195,Ignacio Antonio Becerra Otarola,CHI,2000-09-25,https://www.tennisabstract.com/cgi-bin/player.cgi?p=IgnacioAntonioBecerraOtarola
1196,Yuichiro Inui,JPN,1995-04-02,https://www.tennisabstract.com/cgi-bin/player.cgi?p=YuichiroInui
1197,Loic Namigandet Tenguere,FRA,1998-12-09,https://www.tennisabstract.com/cgi-bin/player.cgi?p=LoicNamigandetTenguere
1198,Zhenxiong Dong,CHN,1998-11-05,https://www.tennisabstract.com/cgi-bin/player.cgi?p=ZhenxiongDong
1199,Andreas Timini,CYP,2006-06-26,https://www.tennisabstract.com/cgi-bin/player.cgi?p=AndreasTimini
1200,Xing Dao Chen,CHN,2004-01-16,https://www.tennisabstract.com/cgi-bin/player.cgi?p=XingDaoChen
1201,Issei Okamura,JPN,1992-05-26,https://www.tennisabstract.com/cgi-bin/player.cgi?p=IsseiOkamura
1202,Ricardo Rodriguez,VEN,1993-04-28,https://www.tennisabstract.com/cgi-bin/player.cgi?p=RicardoRodriguez
1203,Alexander Petrov,BUL,2001-12-16,https://www.tennisabstract.com/cgi-bin/player.cgi?p=AlexanderPetrov
1204,Manel Lazaro Juncadella,ESP,2006-03-27,https://www.tennisabstract.com/cgi-bin/player.cgi?p=ManelLazaroJuncadella
1205,Luca Fantini,ITA,2000-07-20,https://www.tennisabstract.com/cgi-bin/player.cgi?p=LucaFantini
1206,Jeremy Schifris,GER,2001-10-06,https://www.tennisabstract.com/cgi-bin/player.cgi?p=JeremySchifris
1207,Cosme Rolland De Ravel,FRA,2004-06-14,https://www.tennisabstract.com/cgi-bin/player.cgi?p=CosmeRollandDeRavel
1208,Fermin Tenti,ARG,1997-06-14,https://www.tennisabstract.com/cgi-bin/player.cgi?p=FerminTenti
1209,Alejandro Arcila,COL,2007-05-21,https://www.tennisabstract.com/cgi-bin/player.cgi?p=AlejandroArcila
1210,Nicola Kuhn,GER,2000-03-20,https://www.tennisabstract.com/cgi-bin/player.cgi?p=NicolaKuhn
1210,Tom Hands,GBR,1996-11-02,https://www.tennisabstract.com/cgi-bin/player.cgi?p=TomHands
1212,Nicolas Parizzia,SUI,1998-09-15,https://www.tennisabstract.com/cgi-bin/player.cgi?p=NicolasParizzia
1213,Calin Teodor Stirbu,ROU,2006-03-04,https://www.tennisabstract.com/cgi-bin/player.cgi?p=CalinTeodorStirbu
1214,Giulio Perego,ITA,2003-04-09,https://www.tennisabstract.com/cgi-bin/player.cgi?p=GiulioPerego
1215,Ray Ho,TPE,2000-02-13,https://www.tennisabstract.com/cgi-bin/player.cgi?p=RayHo
1216,Alessio Vasquez Gehrke,GER,2003-06-09,https://www.tennisabstract.com/cgi-bin/player.cgi?p=AlessioVasquezGehrke
1217,Adit Sinha,USA,2003-09-18,https://www.tennisabstract.com/cgi-bin/player.cgi?p=AditSinha
1218,Viktor Jovic,SRB,2002-01-24,https://www.tennisabstract.com/cgi-bin/player.cgi?p=ViktorJovic
1219,Alessandro Spadola,ITA,2003-03-05,https://www.tennisabstract.com/cgi-bin/player.cgi?p=AlessandroSpadola
1219,Gage Brymer,USA,1995-02-07,https://www.tennisabstract.com/cgi-bin/player.cgi?p=GageBrymer
1219,Joshua Peck,CAN,1998-12-10,https://www.tennisabstract.com/cgi-bin/player.cgi?p=JoshuaPeck
1222,Vit Kalina,CZE,2005-07-12,https://www.tennisabstract.com/cgi-bin/player.cgi?p=VitKalina
1223,Luca Wiedenmann,GER,1998-04-28,https://www.tennisabstract.com/cgi-bin/player.cgi?p=LucaWiedenmann
1224,Benjamin Hannestad,DEN,1997-02-14,https://www.tennisabstract.com/cgi-bin/player.cgi?p=BenjaminHannestad
1224,Julian Cundom,ARG,2001-04-10,https://www.tennisabstract.com/cgi-bin/player.cgi?p=JulianCundom
1226,Yshai Oliel,ISR,2000-01-05,https://www.tennisabstract.com/cgi-bin/player.cgi?p=YshaiOliel
1227,Kody Pearson,AUS,1999-07-26,https://www.tennisabstract.com/cgi-bin/player.cgi?p=KodyPearson
1228,Mathieu Scaglia,FRA,1998-11-23,https://www.tennisabstract.com/cgi-bin/player.cgi?p=MathieuScaglia
1228,Valentin Lapalu,FRA,2002-03-13,https://www.tennisabstract.com/cgi-bin/player.cgi?p=ValentinLapalu
1230,Qian Sun,CHN,2001-07-12,https://www.tennisabstract.com/cgi-bin/player.cgi?p=QianSun
1231,Pranav Kumar,USA,1999-08-31,https://www.tennisabstract.com/cgi-bin/player.cgi?p=PranavKumar
1232,Makoto Ochi,JPN,1996-05-03,https://www.tennisabstract.com/cgi-bin/player.cgi?p=MakotoOchi
1233,Ignasi Forcano,ESP,1999-10-26,https://www.tennisabstract.com/cgi-bin/player.cgi?p=IgnasiForcano
1234,David Fix,GER,2005-02-05,https://www.tennisabstract.com/cgi-bin/player.cgi?p=DavidFix
1235,Mateo Castaneda,COL,2006-01-11,https://www.tennisabstract.com/cgi-bin/player.cgi?p=MateoCastaneda
1236,Samuele Seghetti,ITA,2006-08-16,https://www.tennisabstract.com/cgi-bin/player.cgi?p=SamueleSeghetti
1237,Fadi Bidan,LBN,2006-01-01,https://www.tennisabstract.com/cgi-bin/player.cgi?p=FadiBidan
1238,Bruno Fernandez,BRA,2004-07-26,https://www.tennisabstract.com/cgi-bin/player.cgi?p=BrunoFernandez
1239,Salvador Price,COL,2005-02-19,https://www.tennisabstract.com/cgi-bin/player.cgi?p=SalvadorPrice
1240,Matteo Fondriest,ITA,2004-09-10,https://www.tennisabstract.com/cgi-bin/player.cgi?p=MatteoFondriest
1241,Ivan Denisov,RUS,2000-06-07,https://www.tennisabstract.com/cgi-bin/player.cgi?p=IvanDenisov
1242,Daniele Rapagnetta,ITA,2006-12-03,https://www.tennisabstract.com/cgi-bin/player.cgi?p=DanieleRapagnetta
1243,Reese Stalder,USA,1996-11-12,https://www.tennisabstract.com/cgi-bin/player.cgi?p=ReeseStalder
1244,Henri Laaksonen,SUI,1992-03-31,https://www.tennisabstract.com/cgi-bin/player.cgi?p=HenriLaaksonen
1244,Leo Raquin,FRA,,https://www.tennisabstract.com/cgi-bin/player.cgi?p=LeoRaquin
1246,Nicolas Ian Kotzen,USA,2003-03-22,https://www.tennisabstract.com/cgi-bin/player.cgi?p=NicolasIanKotzen
1246,Sasha Rozin,CAN,2005-07-17,https://www.tennisabstract.com/cgi-bin/player.cgi?p=SashaRozin
1248,Vasek Pospisil,CAN,1990-06-23,https://www.tennisabstract.com/cgi-bin/player.cgi?p=VasekPospisil
1249,Damien Salvestre,FRA,2002-02-05,https://www.tennisabstract.com/cgi-bin/player.cgi?p=DamienSalvestre
1249,Noah Zamora,USA,2003-03-13,https://www.tennisabstract.com/cgi-bin/player.cgi?p=NoahZamora
1251,Cing Yang Meng,TPE,1998-07-19,https://www.tennisabstract.com/cgi-bin/player.cgi?p=CingYangMeng
1252,Jagger Leach,USA,,https://www.tennisabstract.com/cgi-bin/player.cgi?p=JaggerLeach
1253,Jelani Sarr,USA,2004-04-11,https://www.tennisabstract.com/cgi-bin/player.cgi?p=JelaniSarr
1254,Karim Bennani,MAR,2007-09-03,https://www.tennisabstract.com/cgi-bin/player.cgi?p=KarimBennani
1255,Tiago Torres,POR,2002-07-08,https://www.tennisabstract.com/cgi-bin/player.cgi?p=TiagoTorres
1256,Geun Jun Kim,KOR,2001-07-27,https://www.tennisabstract.com/cgi-bin/player.cgi?p=GeunJunKim
1257,Gian Gruenig,SUI,2000-03-02,https://www.tennisabstract.com/cgi-bin/player.cgi?p=GianGruenig
1257,Vladan Tadic,BIH,2001-01-11,https://www.tennisabstract.com/cgi-bin/player.cgi?p=VladanTadic
1259,Luca Giacomini,ITA,1997-10-24,https://www.tennisabstract.com/cgi-bin/player.cgi?p=LucaGiacomini
1259,Samuel Brosset,FRA,1998-01-14,https://www.tennisabstract.com/cgi-bin/player.cgi?p=SamuelBrosset
1261,Filippo Alberti,ITA,2003-06-24,https://www.tennisabstract.com/cgi-bin/player.cgi?p=FilippoAlberti
1262,Alessio Basile,BEL,2004-08-07,https://www.tennisabstract.com/cgi-bin/player.cgi?p=AlessioBasile
1263,Vincent Marysko,GER,2006-02-04,https://www.tennisabstract.com/cgi-bin/player.cgi?p=VincentMarysko
1264,Leonardo Cattaneo,ITA,2006-03-17,https://www.tennisabstract.com/cgi-bin/player.cgi?p=LeonardoCattaneo
1265,Nicaise Muamba,CAN,2000-08-28,https://www.tennisabstract.com/cgi-bin/player.cgi?p=NicaiseMuamba
1266,Vlad Cristian Breazu,ROU,2003-12-24,https://www.tennisabstract.com/cgi-bin/player.cgi?p=VladCristianBreazu
1267,Alberto Odiseo Alvarado Berrospi,PER,2000-06-17,https://www.tennisabstract.com/cgi-bin/player.cgi?p=AlbertoOdiseoAlvaradoBerrospi
1267,Bharath Nishok Kumaran,IND,1998-03-21,https://www.tennisabstract.com/cgi-bin/player.cgi?p=BharathNishokKumaran
1269,Admir Kalender,CRO,2001-01-12,https://www.tennisabstract.com/cgi-bin/player.cgi?p=AdmirKalender
1270,Jackson Ross,USA,2001-03-11,https://www.tennisabstract.com/cgi-bin/player.cgi?p=JacksonRoss
1270,Yua Taka,JPN,,https://www.tennisabstract.com/cgi-bin/player.cgi?p=YuaTaka
1272,Ethan Cook,AUS,2003-02-21,https://www.tennisabstract.com/cgi-bin/player.cgi?p=EthanCook
1272,Mikail Alimli,FRA,2003-07-10,https://www.tennisabstract.com/cgi-bin/player.cgi?p=MikailAlimli
1274,Markus Molder,EST,2005-05-10,https://www.tennisabstract.com/cgi-bin/player.cgi?p=MarkusMolder
1275,Rocco Valente,ARG,2004-07-25,https://www.tennisabstract.com/cgi-bin/player.cgi?p=RoccoValente
1276,Federico Aguilar Cardozo,URU,2005-04-08,https://www.tennisabstract.com/cgi-bin/player.cgi?p=FedericoAguilarCardozo
1277,Alp Horoz,TUR,1995-04-28,https://www.tennisabstract.com/cgi-bin/player.cgi?p=AlpHoroz
1277,Francois Musitelli,FRA,1998-10-12,https://www.tennisabstract.com/cgi-bin/player.cgi?p=FrancoisMusitelli
1277,Szymon Kielan,POL,2002-11-21,https://www.tennisabstract.com/cgi-bin/player.cgi?p=SzymonKielan
1280,Alexis Canter,GBR,1998-06-03,https://www.tennisabstract.com/cgi-bin/player.cgi?p=AlexisCanter
1280,Tadeo Meneo,ARG,2005-05-25,https://www.tennisabstract.com/cgi-bin/player.cgi?p=TadeoMeneo
1282,Credit Chaiyarin,THA,2003-12-09,https://www.tennisabstract.com/cgi-bin/player.cgi?p=CreditChaiyarin
1282,Drew Van Orderlain,USA,1994-06-30,https://www.tennisabstract.com/cgi-bin/player.cgi?p=DrewVanOrderlain
1284,Aleksander Chayka,RUS,2004-10-06,https://www.tennisabstract.com/cgi-bin/player.cgi?p=AleksanderChayka
1285,Reece Falck,NZL,2002-04-09,https://www.tennisabstract.com/cgi-bin/player.cgi?p=ReeceFalck
1286,Lawrence Bataljin,AUS,1996-05-22,https://www.tennisabstract.com/cgi-bin/player.cgi?p=LawrenceBataljin
1287,Fabien Salle,FRA,1999-08-19,https://www.tennisabstract.com/cgi-bin/player.cgi?p=FabienSalle
1287,Hernando Jose Escurra Isnardi,PAR,1997-12-13,https://www.tennisabstract.com/cgi-bin/player.cgi?p=HernandoJoseEscurraIsnardi
1289,Juan Jose Bianchi,VEN,2001-01-09,https://www.tennisabstract.com/cgi-bin/player.cgi?p=JuanJoseBianchi
1290,Daniel Khazime,RUS,2005-01-04,https://www.tennisabstract.com/cgi-bin/player.cgi?p=DanielKhazime
1291,Koray Kirci,TUR,1998-08-17,https://www.tennisabstract.com/cgi-bin/player.cgi?p=KorayKirci
1292,Lorenzo Angelini,ITA,,https://www.tennisabstract.com/cgi-bin/player.cgi?p=LorenzoAngelini
1293,Karim Ibrahim,EGY,2003-08-07,https://www.tennisabstract.com/cgi-bin/player.cgi?p=KarimIbrahim
1294,Sean Hess,ARG,2001-04-01,https://www.tennisabstract.com/cgi-bin/player.cgi?p=SeanHess
1295,Yuquan Jin,CHN,2000-12-12,https://www.tennisabstract.com/cgi-bin/player.cgi?p=YuquanJin
1296,Jonathan Eysseric,FRA,1990-05-27,https://www.tennisabstract.com/cgi-bin/player.cgi?p=JonathanEysseric
1297,Teymuraz Gabashvili,RUS,1985-05-23,https://www.tennisabstract.com/cgi-bin/player.cgi?p=TeymurazGabashvili
1298,Andres Gabriel Ciurletti,ITA,1998-01-04,https://www.tennisabstract.com/cgi-bin/player.cgi?p=AndresGabrielCiurletti
1298,Niels Peter Van Noord,CAN,2000-04-12,https://www.tennisabstract.com/cgi-bin/player.cgi?p=NielsPeterVanNoord
1300,Hugo Car,FRA,2002-09-16,https://www.tennisabstract.com/cgi-bin/player.cgi?p=HugoCar
1300,Vasco Leote Prata,POR,2003-09-18,https://www.tennisabstract.com/cgi-bin/player.cgi?p=VascoLeotePrata
1302,Gabriel Donev,BUL,1996-06-29,https://www.tennisabstract.com/cgi-bin/player.cgi?p=GabrielDonev
1302,Matyas Fuele,HUN,1998-12-22,https://www.tennisabstract.com/cgi-bin/player.cgi?p=MatyasFuele
1302,Stepan Baum,CZE,2003-07-26,https://www.tennisabstract.com/cgi-bin/player.cgi?p=StepanBaum
1302,Suk Hyun Choo,KOR,2001-04-29,https://www.tennisabstract.com/cgi-bin/player.cgi?p=SukHyunChoo
1306,Christian Djonov,GER,2000-03-14,https://www.tennisabstract.com/cgi-bin/player.cgi?p=ChristianDjonov
1306,Dylan Salton,RSA,2002-09-09,https://www.tennisabstract.com/cgi-bin/player.cgi?p=DylanSalton
1308,Alejandro Garcia,ESP,2001-11-19,https://www.tennisabstract.com/cgi-bin/player.cgi?p=AlejandroGarcia
1308,Romain Gales,FRA,2004-07-07,https://www.tennisabstract.com/cgi-bin/player.cgi?p=RomainGales
1310,Alexander Vasilev,BUL,2007-05-14,https://www.tennisabstract.com/cgi-bin/player.cgi?p=AlexanderVasilev
1310,Karl Kazuma Lee,USA,2002-11-03,https://www.tennisabstract.com/cgi-bin/player.cgi?p=KarlKazumaLee
1312,Antoine Bellier,SUI,1996-10-18,https://www.tennisabstract.com/cgi-bin/player.cgi?p=AntoineBellier
1312,Maikel De Boes,BEL,2002-04-25,https://www.tennisabstract.com/cgi-bin/player.cgi?p=MaikelDeBoes
1312,Shu Matsuoka,JPN,2003-09-11,https://www.tennisabstract.com/cgi-bin/player.cgi?p=ShuMatsuoka
1315,Ignacio Carou,URU,1999-07-12,https://www.tennisabstract.com/cgi-bin/player.cgi?p=IgnacioCarou
1315,Jean Christian Morandais,GUD,2003-04-16,https://www.tennisabstract.com/cgi-bin/player.cgi?p=JeanChristianMorandais
1317,Dax Donders,NED,2000-07-14,https://www.tennisabstract.com/cgi-bin/player.cgi?p=DaxDonders
1318,William Jansen,GBR,2004-12-06,https://www.tennisabstract.com/cgi-bin/player.cgi?p=WilliamJansen
1319,Rodrigo Fernandes,POR,2006-11-18,https://www.tennisabstract.com/cgi-bin/player.cgi?p=RodrigoFernandes
1320,Jarno Jans,NED,2000-06-07,https://www.tennisabstract.com/cgi-bin/player.cgi?p=JarnoJans
1320,Madhwin Kamath,IND,2001-11-10,https://www.tennisabstract.com/cgi-bin/player.cgi?p=MadhwinKamath
1322,Jonas Kucera,CZE,2006-09-15,https://www.tennisabstract.com/cgi-bin/player.cgi?p=JonasKucera
1322,Lorenzo Beraldo,ITA,2006-09-22,https://www.tennisabstract.com/cgi-bin/player.cgi?p=LorenzoBeraldo
1322,Yvo Panak,CZE,1995-08-21,https://www.tennisabstract.com/cgi-bin/player.cgi?p=YvoPanak
1325,Scott Jones,AUS,1998-01-14,https://www.tennisabstract.com/cgi-bin/player.cgi?p=ScottJones
1326,Amir Milushev,UZB,2005-06-18,https://www.tennisabstract.com/cgi-bin/player.cgi?p=AmirMilushev
1326,Edoardo Zanada,ITA,2000-11-06,https://www.tennisabstract.com/cgi-bin/player.cgi?p=EdoardoZanada
1328,Martin Sabas,FRA,2001-12-14,https://www.tennisabstract.com/cgi-bin/player.cgi?p=MartinSabas
1329,Luciano Carraro,ITA,1998-04-22,https://www.tennisabstract.com/cgi-bin/player.cgi?p=LucianoCarraro
1330,Markus Malaszszak,GER,2004-07-08,https://www.tennisabstract.com/cgi-bin/player.cgi?p=MarkusMalaszszak
1330,Matthew Thomson,USA,2000-05-28,https://www.tennisabstract.com/cgi-bin/player.cgi?p=MatthewThomson
1330,Stijn Pel,NED,2002-04-24,https://www.tennisabstract.com/cgi-bin/player.cgi?p=StijnPel
1333,Karim Mohamed Maamoun,EGY,1991-04-09,https://www.tennisabstract.com/cgi-bin/player.cgi?p=KarimMohamedMaamoun
1334,Anas Mazdrashki,BUL,,https://www.tennisabstract.com/cgi-bin/player.cgi?p=AnasMazdrashki
1334,Miljan Zekic,SRB,1988-07-12,https://www.tennisabstract.com/cgi-bin/player.cgi?p=MiljanZekic
1336,Jorge Plans,ESP,2002-01-28,https://www.tennisabstract.com/cgi-bin/player.cgi?p=JorgePlans
1337,Rafael Kis Balazs,HUN,2001-09-13,https://www.tennisabstract.com/cgi-bin/player.cgi?p=RafaelKisBalazs
1338,Alan Sau Franco,MEX,2000-11-07,https://www.tennisabstract.com/cgi-bin/player.cgi?p=AlanSauFranco
1338,Edison Ambarzumjan,GER,1996-07-31,https://www.tennisabstract.com/cgi-bin/player.cgi?p=EdisonAmbarzumjan
1338,Sekou Bangoura,USA,1991-11-18,https://www.tennisabstract.com/cgi-bin/player.cgi?p=SekouBangoura
1341,Romain Faucon,BEL,2002-09-04,https://www.tennisabstract.com/cgi-bin/player.cgi?p=RomainFaucon
1342,Gabriele Vulpitta,ITA,2005-06-25,https://www.tennisabstract.com/cgi-bin/player.cgi?p=GabrieleVulpitta
1342,Joao Victor Couto Loureiro,BRA,2003-03-28,https://www.tennisabstract.com/cgi-bin/player.cgi?p=JoaoVictorCoutoLoureiro
1342,Nikola Djosic,SUI,2007-09-09,https://www.tennisabstract.com/cgi-bin/player.cgi?p=NikolaDjosic
1345,Gabor Hornung,HUN,2005-05-09,https://www.tennisabstract.com/cgi-bin/player.cgi?p=GaborHornung
1346,Gorazd Srbljak,MKD,1997-08-24,https://www.tennisabstract.com/cgi-bin/player.cgi?p=GorazdSrbljak
1346,Jurriaan Bol,NED,2001-11-06,https://www.tennisabstract.com/cgi-bin/player.cgi?p=JurriaanBol
1346,Piet Luis Pinter,AUT,2005-06-07,https://www.tennisabstract.com/cgi-bin/player.cgi?p=PietLuisPinter
1349,Yeongseok Jeong,KOR,2000-03-04,https://www.tennisabstract.com/cgi-bin/player.cgi?p=YeongseokJeong
1350,Amador Salazar,CHI,2001-02-15,https://www.tennisabstract.com/cgi-bin/player.cgi?p=AmadorSalazar
1350,Filip Krolo,GER,2001-05-11,https://www.tennisabstract.com/cgi-bin/player.cgi?p=FilipKrolo
1350,Marc Majdandzic,GER,2005-02-04,https://www.tennisabstract.com/cgi-bin/player.cgi?p=MarcMajdandzic
1350,Nicolas Buitrago,COL,1998-05-22,https://www.tennisabstract.com/cgi-bin/player.cgi?p=NicolasBuitrago
